source_case_id,modality,case_seed,support_voxels,tumour_voxels,support_voxel_count,support_mse,support_mae,support_psnr,support_ssim,support_contrast_reference,support_contrast_generated,support_contrast_abs_error,tumour_voxel_count,tumour_mse,tumour_mae,tumour_psnr,tumour_ssim,tumour_contrast_reference,tumour_contrast_generated,tumour_contrast_abs_error,artifact_flag_count,artifact_flags
BraTS-MET-00014-000,t2w,1704766427,748118,114933,748118,1.429749562426068,0.8670265666322584,14.010425284641032,0.6303513450296251,0.02685784548521042,0.0501619353890419,0.023304089903831482,114933,2.299231954271263,1.158635808624402,11.947197141963224,0.8973857291554861,1.1134684896096587,0.2607202408253215,0.8527482487843372,1,large_tiled_support
BraTS-MET-00014-000,t2f,194388352,748118,114933,748118,1.4259801406226722,0.8557842985742771,14.021890235530151,0.6368152592515175,0.03290904685854912,0.2861241400241852,0.25321509316563606,114933,2.0556546770133837,1.0400910992455004,12.433523400858334,0.9281702267439401,1.4183665262535214,1.6148742134682834,0.19650768721476197,1,large_tiled_support
BraTS-MET-00016-000,t1c,409061015,1864262,288858,1864262,1.286764342392175,0.7898272116533334,14.468034831323813,0.32630907410656723,0.04496762529015541,0.06524854153394699,0.02028091624379158,288858,1.544168041072905,0.8398346851011134,13.67607940946562,0.803593680520334,-0.021522930823266506,0.12961999606341124,0.15114292688667774,1,large_tiled_support
BraTS-MET-00016-000,t1n,860035286,1864262,288858,1864262,1.5803133680561907,0.9241423981868148,13.575592868993567,0.3245033562892309,0.03759479895234108,0.06604919582605362,0.02845439687371254,288858,2.1430022578523085,1.1264394435475007,12.252798721555651,0.7999616006347072,0.11280470853671432,0.3453701823018491,0.2325654737651348,1,large_tiled_support
BraTS-MET-00016-000,t2w,1536150396,1864262,288858,1864262,1.2467459000969559,0.8225029634631795,14.605245520446797,0.3258125132806234,-0.03988092020153999,0.09788888692855835,0.13776980713009834,288858,1.4523958214076451,0.9237805354955428,13.94217510004684,0.8003173235614212,0.44679843075573444,0.5875944155268371,0.14079598477110267,1,large_tiled_support
BraTS-MET-00016-000,t2f,1437900504,1864262,288858,1864262,1.8443429545663304,0.9458776950583972,12.904608197183958,0.34724581749732186,0.0010773795656859875,0.25623705983161926,0.2551596802659333,288858,5.558488148896276,1.884336187993224,8.113458167169483,0.839518447129318,0.9448240585625172,2.667049616575241,1.722225558012724,1,large_tiled_support
BraTS-MET-00019-000,t1c,886610676,844224,101536,844224,1.3331841519542365,0.7659853932387576,14.314123583648527,0.4195569896475696,0.0025330057833343744,0.0682661160826683,0.06573311029933393,101536,2.4190311769924158,1.079188018925569,11.726610350889484,0.8603308758096406,-0.4877471453510225,0.15666028717532754,0.64440743252635,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00019-000,t1n,178877671,844224,101536,844224,1.6818964537813652,0.9132926454657015,13.305032458901891,0.4141899554183602,-0.02599676325917244,0.06868099421262741,0.09467775747179985,101536,2.339034995269471,1.226867389324192,11.872657812502549,0.8559746768661404,-0.286774770822376,0.5782997763235471,0.8650745471459231,1,large_tiled_support
BraTS-MET-00019-000,t2w,991584368,844224,101536,844224,1.1059334028387533,0.7535045692093331,15.125735253813016,0.4252225065088833,-0.040890730917453766,0.11111430823802948,0.15200503915548325,101536,1.7406247267813482,1.0594229736641447,13.155973520828645,0.8683872337849146,1.259509028866887,0.7700262917205691,0.48948273714631796,1,large_tiled_support
BraTS-MET-00019-000,t2f,404267221,844224,101536,844224,1.7877871811702617,0.8816577133226616,13.039866818020176,0.44162574137726246,-0.04256283864378929,0.27731940150260925,0.31988224014639854,101536,7.1593696061106185,2.134726953743841,7.014277170963678,0.8932894041984712,1.30351847037673,3.198212088085711,1.894693617708981,2,extreme_zscore_signal;large_tiled_support
BraTS-MET-00022-000,t1c,785929971,543012,73114,543012,1.4172776584044562,0.8272656470789341,14.048475596939952,0.6532850940745132,0.011089232750236988,0.11392758041620255,0.10283834766596556,73114,3.574737581178127,1.3709653442185163,10.030583346943285,0.9024556160254928,0.9415820087306201,0.711736018769443,0.2298459899611771,1,large_tiled_support
BraTS-MET-00022-000,t1n,1881647544,543012,73114,543012,1.515266311018248,0.928346701652168,13.758135331160315,0.6495706465324321,-0.005478927865624428,0.0751698762178421,0.08064880408346653,73114,0.9845897839093968,0.7545319677011411,15.630471755409847,0.9017767990670856,0.1012773064430803,0.056889661587774754,0.04438764485530555,1,large_tiled_support
BraTS-MET-00022-000,t2w,1827242311,543012,73114,543012,1.3687681321336673,0.8444553244005831,14.199726154262438,0.6559239820092394,-0.00764871621504426,0.11134010553359985,0.11898882174864411,73114,1.2547168629821726,0.8349875209542299,14.577567659601328,0.895769357902525,0.1689116326160729,0.2370722908526659,0.06816065823659301,1,large_tiled_support
BraTS-MET-00022-000,t2f,285585456,543012,73114,543012,1.4702642745458077,0.8726397318402835,13.889070961814749,0.6559097381093235,0.009416141547262669,0.22922131419181824,0.21980517264455557,73114,1.6440401461586043,0.9011828712244544,13.403900823063992,0.9237129576098524,0.9384199064224958,1.010171233676374,0.07175132725387812,1,large_tiled_support
BraTS-MET-00025-000,t1c,1526717332,225000,55643,225000,1.4679915308885596,0.8226272810036843,13.895789507042483,0.6956059265652601,-0.061766162514686584,0.02087174542248249,0.08263790793716908,55643,1.5746403363436505,0.90427792504438,13.591211285329397,0.8686718302217948,-0.10016155877383426,0.09137054359598551,0.19153210236981977,1,large_tiled_support
