model,subject_id,all_instance_tp_et,all_instance_fp_et,all_instance_fn_et,all_instance_f1_et,large_instance_tp_et,large_instance_fp_et,large_instance_fn_et,large_instance_f1_et,lesionwise_dsc_mean_et,lesionwise_dsc_std_et,lesionwise_hd95_mean_et,lesionwise_hd95_std_et,lesionwise_nsd_mean_et,lesionwise_nsd_std_et,small_instance_tp_et,small_instance_fn_et,small_instance_fp_et,small_instance_f1_et,all_instance_tp_rc,all_instance_fp_rc,all_instance_fn_rc,all_instance_f1_rc,large_instance_tp_rc,large_instance_fp_rc,large_instance_fn_rc,large_instance_f1_rc,lesionwise_dsc_mean_rc,lesionwise_dsc_std_rc,lesionwise_hd95_mean_rc,lesionwise_hd95_std_rc,lesionwise_nsd_mean_rc,lesionwise_nsd_std_rc,small_instance_tp_rc,small_instance_fn_rc,small_instance_fp_rc,small_instance_f1_rc,all_instance_tp_tc,all_instance_fp_tc,all_instance_fn_tc,all_instance_f1_tc,large_instance_tp_tc,large_instance_fp_tc,large_instance_fn_tc,large_instance_f1_tc,lesionwise_dsc_mean_tc,lesionwise_dsc_std_tc,lesionwise_hd95_mean_tc,lesionwise_hd95_std_tc,lesionwise_nsd_mean_tc,lesionwise_nsd_std_tc,small_instance_tp_tc,small_instance_fn_tc,small_instance_fp_tc,small_instance_f1_tc,all_instance_tp_wt,all_instance_fp_wt,all_instance_fn_wt,all_instance_f1_wt,large_instance_tp_wt,large_instance_fp_wt,large_instance_fn_wt,large_instance_f1_wt,lesionwise_dsc_mean_wt,lesionwise_dsc_std_wt,lesionwise_hd95_mean_wt,lesionwise_hd95_std_wt,lesionwise_nsd_mean_wt,lesionwise_nsd_std_wt,small_instance_tp_wt,small_instance_fn_wt,small_instance_fp_wt,small_instance_f1_wt
completion_focal,BraTS-MET-01191-002.nii.gz,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4649875233936369,0.4649875233936369,186.75,186.25,0.4858742463393626,0.4858742463393626,,,,,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4301994301994302,0.4301994301994302,187.401387818866,185.598612181134,0.43359886237793216,0.43359886237793216,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.45936152582126655,0.45936152582126655,187.5,185.5,0.41326732822158785,0.41326732822158785,,,,
completion_focal,BraTS-MET-01191-003.nii.gz,1,0,0,1,1,0,0,1,0.9013140252078305,0,1.4142135623730951,0,0.9028944346132142,0,,,,,0,0,3,0,0,0,1,0,0,0,373,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0.866278333544384,0,2.23606797749979,0,0.8335719062999576,0,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.443792011125705,0.443792011125705,188.56155281280883,184.43844718719117,0.38984673939076375,0.38984673939076375,,,,
completion_focal,BraTS-MET-01191-004.nii.gz,1,0,0,1,1,0,0,1,0.9395545088803846,0,1,0,0.9244722126351063,0,,,,,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,,1,0,0,1,1,0,0,1,0.9621862090880203,0,1,0,0.9269635187249918,0,,,,,1,0,0,1,1,0,0,1,0.9365319923876154,0,1.4142135623730951,0,0.8016991193946545,0,,,,
completion_focal,BraTS-MET-01217-000.nii.gz,7,1,3,0.7777777777777778,2,1,0,0.8,0.5869053063373938,0.41539856952565124,124.66666666666667,175.59818399465928,0.6650485436893204,0.47026451090274474,5,3,1,0.7142857142857143,0,0,0,,0,0,0,0,,,,,,,,,,,7,1,3,0.7777777777777778,2,1,0,0.8,0.5869053063373938,0.41539856952565124,124.66666666666667,175.59818399465928,0.6650485436893204,0.47026451090274474,5,3,1,0.7142857142857143,7,1,3,0.7777777777777778,4,1,0,0.8888888888888888,0.5804858968259541,0.31308447313861026,75.63336950017326,148.6844251762182,0.6574455702935749,0.34671875364800503,3,3,1,0.6
completion_focal,BraTS-MET-01217-002.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
completion_focal,BraTS-MET-01217-003.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
completion_focal,BraTS-MET-01250-001.nii.gz,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0
completion_focal,BraTS-MET-01250-003.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
completion_focal,BraTS-MET-01268-002.nii.gz,1,0,0,1,1,0,0,1,0.7973231904366974,0,1.8302129698234997,0,0.6769780580251481,0,,,,,1,0,0,1,1,0,0,1,0.7566850520142429,0,2.7280367352386583,0,0.6175627651037487,0,,,,,1,0,0,1,1,0,0,1,0.7973231904366974,0,1.8302129698234997,0,0.6769780580251481,0,,,,,1,0,0,1,1,0,0,1,0.8456877167574984,0,1.855312488184025,0,0.633899131991142,0,,,,
completion_focal,BraTS-MET-01270-001.nii.gz,7,1,7,0.6363636363636364,5,1,1,0.8333333333333334,0.5924117370561147,0.3932606012933707,107.52580513406231,167.90587119617365,0.6561078812297875,0.4232332190002808,2,6,1,0.36363636363636365,0,0,0,,0,0,0,0,,,,,,,,,,,7,0,3,0.8235294117647058,5,0,1,0.9090909090909091,0.7652398342576175,0.34545100165315334,62.75,138.74849849037406,0.7431755131106798,0.36592648476612555,2,2,0,0.6666666666666666,7,1,3,0.7777777777777778,5,1,2,0.7692307692307693,0.5631303454048332,0.43818851884071375,140.47814259624207,180.11086225630558,0.5438433956724752,0.4332575375860581,2,1,1,0.6666666666666666
completion_focal,BraTS-MET-01270-002.nii.gz,6,0,4,0.75,4,0,1,0.8888888888888888,0.6945971433958814,0.2945694703487415,2.042943848382794,2.127529184842102,0.8586007001290623,0.14679922248220967,0,5,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,6,0,2,0.8571428571428571,4,0,1,0.8888888888888888,0.7564452918761889,0.32237226566153804,1.8084013273893902,2.2157546977895266,0.8584850914589245,0.15621556076112134,0,3,0,0,6,0,3,0.8,4,0,1,0.8888888888888888,0.7758160384813535,0.3318117560591026,1.6847945296394111,2.2674548803839913,0.8994504391893987,0.15602550788544498,0,4,0,0
completion_focal,BraTS-MET-01270-003.nii.gz,3,1,11,0.3333333333333333,3,1,0,0.8571428571428571,0.49419713138587357,0.33657034880392145,95.07313847037238,160.4679022425509,0.6017539208239477,0.3836960813287208,0,11,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,8,0.42857142857142855,3,0,0,1,0.6182009618728025,0.222203516660863,3.365287012022685,2.409120768010501,0.7346503881506488,0.18666389049815443,0,8,0,0,3,1,8,0.4,3,1,0,0.8571428571428571,0.47815590762073,0.3572758676791711,95.91727365180277,159.986469024853,0.5186257128520408,0.38361738363461323,0,8,1,0
completion_focal,BraTS-MET-01276-001.nii.gz,1,0,0,1,1,0,0,1,0.413855150697256,0,7.0736126482873,0,0.46295916273342913,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.413855150697256,0,7.0736126482873,0,0.46295916273342913,0,,,,,1,0,0,1,1,0,0,1,0.413855150697256,0,7.0736126482873,0,0.46295916273342913,0,,,,
completion_focal,BraTS-MET-01284-000.nii.gz,30,0,15,0.8,29,0,8,0.8787878787878788,0.7310461513907208,0.38562156487355803,81.07668950032661,153.32577561499656,0.77161496715962,0.4057013214992586,1,7,0,0.2222222222222222,0,0,0,,0,0,0,0,,,,,,,,,,,30,0,15,0.8,29,0,8,0.8787878787878788,0.7441038927655275,0.3924247077825313,81.07252878335196,153.32801694360558,0.7730145126992408,0.40643073598718016,1,7,0,0.2222222222222222,20,2,15,0.7017543859649122,19,2,9,0.7755102040816326,0.573109368674752,0.44019361929882084,137.6202793372675,179.10551126773865,0.5908959435986489,0.4526933788308183,1,6,2,0.2
completion_focal,BraTS-MET-01284-002.nii.gz,10,0,7,0.7407407407407407,8,0,2,0.8888888888888888,0.6931882038413917,0.3681239888080316,75.07136450287427,148.9645091328691,0.7778101287965968,0.39056864641200906,1,6,0,0.25,0,0,0,,0,0,0,0,,,,,,,,,,,10,0,6,0.7692307692307693,8,0,3,0.8421052631578947,0.6425067244199398,0.4125796284410542,102.15578591170389,165.85768734002156,0.707565224259128,0.4346770836924879,1,4,0,0.3333333333333333,10,0,6,0.7692307692307693,8,0,3,0.8421052631578947,0.5495966824983014,0.41794780098500417,103.30050236837677,165.16964249543574,0.6182627597289958,0.41669368239457316,1,4,0,0.3333333333333333
completion_focal,BraTS-MET-01287-001.nii.gz,0,10,0,0,0,10,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8370219813309244,0,2.289109324742515,0,0.5911398755769617,0,,,,,0,10,0,0,0,10,0,0,,,,,,,,,,,1,3,0,0.4,1,3,0,0.4,0.21046987816460544,0.36454452244392804,280.791633404471,159.70957582639306,0.14539463452199403,0.25183089414000154,,,,
completion_focal,BraTS-MET-01287-002.nii.gz,0,2,1,0,0,2,1,0,0,0,373,0,0,0,,,,,1,0,1,0.6666666666666666,1,0,0,1,0.3033794702452048,0,25.06256184332023,0,0.08282894344637978,0,0,1,0,0,0,2,1,0,0,2,1,0,0,0,373,0,0,0,,,,,1,1,1,0.5,0,1,2,0,0.04272574423894768,0.06042332696520393,256.6681664423158,164.5180567530066,0.1325604484181818,0.18746878398725178,,,,
completion_focal,BraTS-MET-01301-000.nii.gz,3,0,1,0.8571428571428571,1,0,0,1,0.8816901408450705,0,1,0,0.9735099337748344,0,2,1,0,0.8,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,1,0.8571428571428571,1,0,0,1,0.8929743926460932,0,1,0,0.9685792349726776,0,2,1,0,0.8,3,0,1,0.8571428571428571,2,0,0,1,0.7745217198297072,0.21202171982970713,1.2810249859064882,0.28102498590648817,0.9211946845546881,0.07660008996009343,1,1,0,0.6666666666666666
completion_focal,BraTS-MET-01301-001.nii.gz,1,0,0,1,1,0,0,1,0.6666666666666666,0,1.2000000476837158,0,0.9310344827586207,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.6666666666666666,0,1.2000000476837158,0,0.9310344827586207,0,,,,,1,0,0,1,1,0,0,1,0.41025641025641024,0,2.23606797749979,0,0.7818181818181819,0,,,,
completion_focal,BraTS-MET-01301-002.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
completion_focal,BraTS-MET-01310-001.nii.gz,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0
completion_focal,BraTS-MET-01310-002.nii.gz,0,1,1,0,0,1,0,0,,,,,,,0,1,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,0,1,1,0,0,1,0,0,,,,,,,0,1,1,0,0,1,1,0,0,1,0,0,,,,,,,0,1,1,0
completion_focal,BraTS-MET-01314-002.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
completion_focal,BraTS-MET-01314-003.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
completion_focal,BraTS-MET-01331-002.nii.gz,2,0,1,0.8,1,0,0,1,0.6517399514432155,0,2,0,0.6522198631752772,0,1,1,0,0.6666666666666666,0,0,0,,0,0,0,0,,,,,,,,,,,2,0,3,0.5714285714285714,1,0,0,1,0.42761134525572386,0,7.648529270389178,0,0.5688962839711592,0,1,3,0,0.4,2,0,3,0.5714285714285714,1,0,0,1,0.42761134525572386,0,7.648529270389178,0,0.5688962839711592,0,1,3,0,0.4
completion_focal,BraTS-MET-01351-000.nii.gz,3,0,0,1,2,0,0,1,0.9306177214140661,0.009982800779145429,0.5,0,0.9988317757009346,0.001168224299065379,1,0,0,1,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,0,1,2,0,0,1,0.9363918278883228,0.01575690725340223,0.5,0,1,0,1,0,0,1,3,0,0,1,2,0,0,1,0.9233456293315447,0.002710708696624209,0.5,0,0.9792498075108715,0.020750192489128405,1,0,0,1
completion_focal,BraTS-MET-01351-002.nii.gz,48,1,94,0.5026178010471204,14,1,2,0.9032258064516129,0.7295574848458279,0.34107724623948066,66.45579879336003,141.90318977169093,0.7911577517468215,0.36779767059086993,32,94,1,0.4025157232704403,0,0,0,,0,0,0,0,,,,,,,,,,,48,1,94,0.5026178010471204,14,1,2,0.9032258064516129,0.7342895200421825,0.3436680000008842,66.36803626694018,141.94382152088363,0.8087852260086591,0.3757774541912912,32,94,1,0.4025157232704403,46,1,94,0.4919786096256685,25,1,3,0.9259259259259259,0.6506181684246014,0.30183980936301497,52.57967936335455,128.1712538367567,0.7419682366479342,0.3230306536487599,19,93,1,0.2878787878787879
completion_focal,BraTS-MET-01351-003.nii.gz,1,0,19,0.09523809523809523,0,0,0,0,,,,,,,0,20,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,18,0.1,0,0,0,0,,,,,,,0,19,0,0,1,0,21,0.08695652173913043,0,0,0,0,,,,,,,0,22,0,0
