subject,modality,whole_SSIM,whole_MSE,tumor_SSIM,tumor_MSE,healthy_SSIM,healthy_MSE,KL
BraTS-MET-00202-000,t1n,0.23479360342025757,0.0018095597624778748,0.8135581016540527,0.0002619798178784549,0.4966856837272644,0.0005668341764248908,0.23553143441677094
BraTS-MET-00202-000,t1c,0.1340411901473999,0.004187370650470257,0.40444427728652954,0.01937008462846279,0.2621018886566162,0.015321912243962288,0.19659824669361115
BraTS-MET-00202-000,t2w,0.19991552829742432,0.002606019377708435,0.6710942983627319,0.0019904410000890493,0.4206188917160034,0.004875580780208111,0.2366752177476883
BraTS-MET-00202-000,t2f,0.22930479049682617,0.0019114150200039148,0.7928246259689331,0.0010418910533189774,0.4867326021194458,0.0007009801920503378,0.2437078058719635
BraTS-MET-00214-000,t1n,0.22795963287353516,0.0019106591353192925,0.8665791153907776,0.0005774226156063378,0.5102869868278503,0.0005739174666814506,0.23699727654457092
BraTS-MET-00214-000,t1c,0.2246112823486328,0.0019225789001211524,0.8680322170257568,0.0007418998866342008,0.502252459526062,0.0007422390044666827,0.20506064593791962
BraTS-MET-00214-000,t2w,0.20288193225860596,0.0026023045647889376,0.7283431887626648,0.002253132639452815,0.4512854814529419,0.0046333144418895245,0.24244557321071625
BraTS-MET-00214-000,t2f,0.1910485029220581,0.002697729505598545,0.7406606674194336,0.0017605365719646215,0.4242568016052246,0.00481764180585742,0.20063428580760956
BraTS-MET-00260-000,t1n,0.22164994478225708,0.0019941614009439945,0.8385371565818787,0.0006797731621190906,0.4926738739013672,0.000634961121249944,0.19940368831157684
BraTS-MET-00260-000,t1c,0.1256210207939148,0.005004839040338993,0.3355112075805664,0.022328337654471397,0.24820315837860107,0.022473834455013275,0.20564083755016327
BraTS-MET-00260-000,t2w,0.1975020170211792,0.0026341951452195644,0.7657851576805115,0.0008423130493611097,0.4346960186958313,0.005138347391039133,0.22999107837677002
BraTS-MET-00260-000,t2f,0.18532955646514893,0.0028340476565063,0.7393400073051453,0.00093244225718081,0.40448063611984253,0.00678191427141428,0.19553907215595245
BraTS-MET-00264-000,t1n,0.22819221019744873,0.0018660662462934852,0.8176337480545044,0.000407325045671314,0.488533616065979,0.00071041687624529,0.2113000899553299
BraTS-MET-00264-000,t1c,0.11805939674377441,0.0031075512524694204,0.3782165050506592,0.005018291994929314,0.2229076623916626,0.009234074503183365,0.19149604439735413
BraTS-MET-00264-000,t2w,0.2253255844116211,0.0018838096875697374,0.8172121644020081,0.0023683265317231417,0.48231637477874756,0.0005901394761167467,0.22504572570323944
BraTS-MET-00264-000,t2f,0.2306792140007019,0.0018750105518847704,0.8211560249328613,0.001694033620879054,0.49448466300964355,0.0005933598149567842,0.22743621468544006
BraTS-MET-00268-000,t1n,0.22639191150665283,0.0019241146510466933,0.8413823843002319,0.00031964172376319766,0.49182289838790894,0.0007892985595390201,0.24637427926063538
BraTS-MET-00268-000,t1c,0.13895368576049805,0.004607671871781349,0.4781097173690796,0.014891834929585457,0.27873551845550537,0.01895732618868351,0.22944633662700653
BraTS-MET-00268-000,t2w,0.20596444606781006,0.0024608296807855368,0.724287211894989,0.002132274443283677,0.44463980197906494,0.0038887180853635073,0.27123579382896423
BraTS-MET-00268-000,t2f,0.21978068351745605,0.0019829082302749157,0.8280895352363586,0.001497753313742578,0.47743988037109375,0.0008765766979195178,0.25029364228248596
BraTS-MET-00292-000,t1n,0.2194233536720276,0.0019890479743480682,0.8297422528266907,0.0005716740852221847,0.45421528816223145,0.0011457079090178013,0.22825674712657928
BraTS-MET-00292-000,t1c,0.1250910758972168,0.004219097085297108,0.39721107482910156,0.006746405269950628,0.23142510652542114,0.017997488379478455,0.2084977626800537
BraTS-MET-00292-000,t2w,0.1983286738395691,0.0025857947766780853,0.7375274300575256,0.0009389906190335751,0.40791261196136475,0.0049009667709469795,0.24574275314807892
BraTS-MET-00292-000,t2f,0.2220078706741333,0.0019157857168465853,0.8312951922416687,0.0015048133209347725,0.45928823947906494,0.0007465226808562875,0.23705267906188965
