subject_id,E__all_instance_tp_et,E__all_instance_fp_et,E__all_instance_fn_et,E__all_instance_f1_et,E__large_instance_tp_et,E__large_instance_fp_et,E__large_instance_fn_et,E__large_instance_f1_et,E__lesionwise_dsc_mean_et,E__lesionwise_dsc_std_et,E__lesionwise_hd95_mean_et,E__lesionwise_hd95_std_et,E__lesionwise_nsd_mean_et,E__lesionwise_nsd_std_et,E__small_instance_tp_et,E__small_instance_fn_et,E__small_instance_fp_et,E__small_instance_f1_et,E__all_instance_tp_rc,E__all_instance_fp_rc,E__all_instance_fn_rc,E__all_instance_f1_rc,E__large_instance_tp_rc,E__large_instance_fp_rc,E__large_instance_fn_rc,E__large_instance_f1_rc,E__lesionwise_dsc_mean_rc,E__lesionwise_dsc_std_rc,E__lesionwise_hd95_mean_rc,E__lesionwise_hd95_std_rc,E__lesionwise_nsd_mean_rc,E__lesionwise_nsd_std_rc,E__small_instance_tp_rc,E__small_instance_fn_rc,E__small_instance_fp_rc,E__small_instance_f1_rc,E__all_instance_tp_tc,E__all_instance_fp_tc,E__all_instance_fn_tc,E__all_instance_f1_tc,E__large_instance_tp_tc,E__large_instance_fp_tc,E__large_instance_fn_tc,E__large_instance_f1_tc,E__lesionwise_dsc_mean_tc,E__lesionwise_dsc_std_tc,E__lesionwise_hd95_mean_tc,E__lesionwise_hd95_std_tc,E__lesionwise_nsd_mean_tc,E__lesionwise_nsd_std_tc,E__small_instance_tp_tc,E__small_instance_fn_tc,E__small_instance_fp_tc,E__small_instance_f1_tc,E__all_instance_tp_wt,E__all_instance_fp_wt,E__all_instance_fn_wt,E__all_instance_f1_wt,E__large_instance_tp_wt,E__large_instance_fp_wt,E__large_instance_fn_wt,E__large_instance_f1_wt,E__lesionwise_dsc_mean_wt,E__lesionwise_dsc_std_wt,E__lesionwise_hd95_mean_wt,E__lesionwise_hd95_std_wt,E__lesionwise_nsd_mean_wt,E__lesionwise_nsd_std_wt,E__small_instance_tp_wt,E__small_instance_fn_wt,E__small_instance_fp_wt,E__small_instance_f1_wt,FixV3__all_instance_tp_et,FixV3__all_instance_fp_et,FixV3__all_instance_fn_et,FixV3__all_instance_f1_et,FixV3__large_instance_tp_et,FixV3__large_instance_fp_et,FixV3__large_instance_fn_et,FixV3__large_instance_f1_et,FixV3__lesionwise_dsc_mean_et,FixV3__lesionwise_dsc_std_et,FixV3__lesionwise_hd95_mean_et,FixV3__lesionwise_hd95_std_et,FixV3__lesionwise_nsd_mean_et,FixV3__lesionwise_nsd_std_et,FixV3__small_instance_tp_et,FixV3__small_instance_fn_et,FixV3__small_instance_fp_et,FixV3__small_instance_f1_et,FixV3__all_instance_tp_rc,FixV3__all_instance_fp_rc,FixV3__all_instance_fn_rc,FixV3__all_instance_f1_rc,FixV3__large_instance_tp_rc,FixV3__large_instance_fp_rc,FixV3__large_instance_fn_rc,FixV3__large_instance_f1_rc,FixV3__lesionwise_dsc_mean_rc,FixV3__lesionwise_dsc_std_rc,FixV3__lesionwise_hd95_mean_rc,FixV3__lesionwise_hd95_std_rc,FixV3__lesionwise_nsd_mean_rc,FixV3__lesionwise_nsd_std_rc,FixV3__small_instance_tp_rc,FixV3__small_instance_fn_rc,FixV3__small_instance_fp_rc,FixV3__small_instance_f1_rc,FixV3__all_instance_tp_tc,FixV3__all_instance_fp_tc,FixV3__all_instance_fn_tc,FixV3__all_instance_f1_tc,FixV3__large_instance_tp_tc,FixV3__large_instance_fp_tc,FixV3__large_instance_fn_tc,FixV3__large_instance_f1_tc,FixV3__lesionwise_dsc_mean_tc,FixV3__lesionwise_dsc_std_tc,FixV3__lesionwise_hd95_mean_tc,FixV3__lesionwise_hd95_std_tc,FixV3__lesionwise_nsd_mean_tc,FixV3__lesionwise_nsd_std_tc,FixV3__small_instance_tp_tc,FixV3__small_instance_fn_tc,FixV3__small_instance_fp_tc,FixV3__small_instance_f1_tc,FixV3__all_instance_tp_wt,FixV3__all_instance_fp_wt,FixV3__all_instance_fn_wt,FixV3__all_instance_f1_wt,FixV3__large_instance_tp_wt,FixV3__large_instance_fp_wt,FixV3__large_instance_fn_wt,FixV3__large_instance_f1_wt,FixV3__lesionwise_dsc_mean_wt,FixV3__lesionwise_dsc_std_wt,FixV3__lesionwise_hd95_mean_wt,FixV3__lesionwise_hd95_std_wt,FixV3__lesionwise_nsd_mean_wt,FixV3__lesionwise_nsd_std_wt,FixV3__small_instance_tp_wt,FixV3__small_instance_fn_wt,FixV3__small_instance_fp_wt,FixV3__small_instance_f1_wt
BraTS-MET-00552-000.nii.gz,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.9231719851213782,0.016921985121378214,1.0,0.0,0.9779989510669516,0.02200104893304844,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.9231719851213782,0.016921985121378214,1.0,0.0,0.9779989510669516,0.02200104893304844,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.9054441860718565,0.06070540755824366,1.0,0.0,0.9595895738702367,0.0029952373837910384,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.9206856252434749,0.01088170367484742,1.2071067811865475,0.20710678118654757,0.9646971914985903,0.035302808501409655,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.9206856252434749,0.01088170367484742,1.2071067811865475,0.20710678118654757,0.9646971914985903,0.035302808501409655,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.8920077721755717,0.07290048948175804,1.2071067811865475,0.20710678118654757,0.9460002921839786,0.016189260931455007,,,,
BraTS-MET-00572-000.nii.gz,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.45706371191135736,0.45706371191135736,186.92969998717308,186.07030001282692,0.4876682380269181,0.4876682380269181,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.45706371191135736,0.45706371191135736,186.92969998717308,186.07030001282692,0.4876682380269181,0.4876682380269181,,,,,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.46604026845637586,0.46604026845637586,186.92969998717308,186.07030001282692,0.4879959610358755,0.4879959610358755,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9226190476190477,0.0,0.8593999743461609,0.0,0.9867889463477699,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9226190476190477,0.0,0.8593999743461609,0.0,0.9867889463477699,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9262361523912456,0.0,0.8593999743461609,0.0,0.965992003998001,0.0,,,,
BraTS-MET-00577-001.nii.gz,5.0,1.0,0.0,0.9090909090909091,5.0,1.0,0.0,0.9090909090909091,0.7259035490250486,0.33235777292736496,62.583333333333336,138.82255360311194,0.8206057448567293,0.36706419469555085,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,5.0,1.0,0.0,0.9090909090909091,5.0,1.0,0.0,0.9090909090909091,0.7259035490250486,0.33235777292736496,62.583333333333336,138.82255360311194,0.8206057448567293,0.36706419469555085,,,,,5.0,1.0,0.0,0.9090909090909091,5.0,1.0,0.0,0.9090909090909091,0.6337979622478654,0.3020069269402388,63.650644019022685,138.35462472447168,0.6160833042878547,0.32261000934765455,,,,,5.0,1.0,0.0,0.9090909090909091,5.0,1.0,0.0,0.9090909090909091,0.7338222952760498,0.33460889472242417,62.583333333333336,138.82255360311194,0.8241864024162865,0.36860474439732194,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,5.0,1.0,0.0,0.9090909090909091,5.0,1.0,0.0,0.9090909090909091,0.7320588228960071,0.33458494801103317,62.583333333333336,138.82255360311194,0.8225141616136109,0.36789390734797606,,,,,5.0,1.0,0.0,0.9090909090909091,5.0,1.0,0.0,0.9090909090909091,0.6439411445458959,0.30553968081732663,63.581424876415724,138.383125752359,0.6354641595825663,0.3260513660578411,,,,
BraTS-MET-00613-000.nii.gz,3.0,1.0,0.0,0.8571428571428571,3.0,1.0,0.0,0.8571428571428571,0.5791667826781007,0.36031489149287355,94.39478247057554,160.85338321596566,0.7034262843068262,0.4090557468073261,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,1.0,0.0,0.8571428571428571,3.0,1.0,0.0,0.8571428571428571,0.5791667826781007,0.36031489149287355,94.39478247057554,160.85338321596566,0.7034262843068262,0.4090557468073261,,,,,3.0,1.0,0.0,0.8571428571428571,3.0,1.0,0.0,0.8571428571428571,0.6122263788283137,0.366375189163459,94.32820298935177,160.89133101755078,0.7171508304268586,0.4145704374466366,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.7870959595959596,0.16320557227168597,1.5625333786010742,0.5524389739195733,0.9333962634165474,0.058537915437987136,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.7870959595959596,0.16320557227168597,1.5625333786010742,0.5524389739195733,0.9333962634165474,0.058537915437987136,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.7810200282745122,0.11599600191272988,1.577575596695854,0.3039542007302847,0.9394664805263732,0.03718252155167636,,,,
BraTS-MET-00613-001.nii.gz,4.0,0.0,3.0,0.7272727272727273,3.0,0.0,0.0,1.0,0.670277567895195,0.3290731452164754,1.5008950658307796,0.6876124734195685,0.8102213704763122,0.09839547775405022,1.0,3.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,0.0,3.0,0.7272727272727273,3.0,0.0,0.0,1.0,0.6746893127458043,0.33211285327493734,1.4910589001016217,0.6944621564477282,0.816349462364396,0.1015815575647353,1.0,3.0,0.0,0.4,4.0,0.0,2.0,0.8,3.0,0.0,0.0,1.0,0.5609876185923647,0.3118593218404418,5.22362557497061,4.879417386201916,0.71987223631494,0.1476488944449526,1.0,2.0,0.0,0.5,6.0,0.0,1.0,0.9230769230769231,3.0,0.0,0.0,1.0,0.7910585649282184,0.12237003815748762,1.4317637328223016,0.5658833804170703,0.833714763980804,0.05795374373287457,3.0,1.0,0.0,0.8571428571428571,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,6.0,0.0,1.0,0.9230769230769231,3.0,0.0,0.0,1.0,0.7978942445076315,0.1272158492206075,1.3044417290722665,0.5790248949562739,0.8448757579876848,0.04219079079778662,3.0,1.0,0.0,0.8571428571428571,5.0,0.0,1.0,0.9090909090909091,3.0,0.0,0.0,1.0,0.7024116178846942,0.193591540165631,5.033119775004695,4.9541885583855505,0.7760914908355621,0.14777026670959312,2.0,1.0,0.0,0.8
BraTS-MET-00625-000.nii.gz,2.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,2.0,0.0,1.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,2.0,0.0,1.0,0.8,2.0,0.0,1.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,3.0,1.0,0.0,0.8571428571428571,1.0,1.0,0.0,0.6666666666666666,0.30952380952380953,0.30952380952380953,187.05901699437496,185.94098300562504,0.3776119402985075,0.3776119402985075,2.0,0.0,1.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,1.0,0.0,0.8571428571428571,1.0,1.0,0.0,0.6666666666666666,0.30952380952380953,0.30952380952380953,187.05901699437496,185.94098300562504,0.3776119402985075,0.3776119402985075,2.0,0.0,1.0,0.8,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5276073619631901,0.0,2.0461646096066226,0.0,0.6718379446640316,0.0,1.0,1.0,0.0,0.6666666666666666
BraTS-MET-00663-000.nii.gz,20.0,2.0,2.0,0.9090909090909091,15.0,2.0,1.0,0.9090909090909091,0.688270197740278,0.31608762852804817,43.52610867017346,116.51727580235465,0.8021941319456016,0.31946018804992815,4.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,20.0,2.0,2.0,0.9090909090909091,15.0,2.0,1.0,0.9090909090909091,0.689284585197727,0.31668124755795546,43.52610867017346,116.51727580235465,0.8017440489247666,0.3192420671257798,4.0,2.0,2.0,0.6666666666666666,18.0,2.0,1.0,0.9230769230769231,14.0,2.0,1.0,0.9032258064516129,0.6195439345732309,0.3121274411251339,46.51893993027999,119.24940023832659,0.7174544623354323,0.31411489542061144,3.0,1.0,2.0,0.6666666666666666,19.0,1.0,3.0,0.9047619047619048,15.0,1.0,1.0,0.9375,0.7146384713154914,0.29122968981199004,45.89590257809326,119.47122679009091,0.825973681488143,0.3138637790568214,4.0,2.0,1.0,0.7272727272727273,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,19.0,1.0,3.0,0.9047619047619048,15.0,1.0,1.0,0.9375,0.7155955840896252,0.29173939507546104,45.915202576096156,119.46402656971068,0.825465034270316,0.31366703782588967,4.0,2.0,1.0,0.7272727272727273,17.0,1.0,2.0,0.918918918918919,14.0,1.0,1.0,0.9333333333333333,0.6535014859045911,0.2859642632405256,48.844703215742534,122.54171559562852,0.7475609271485668,0.3016185657992439,3.0,1.0,1.0,0.75
BraTS-MET-00682-000.nii.gz,12.0,2.0,0.0,0.9230769230769231,11.0,2.0,0.0,0.9166666666666666,0.6472443997402563,0.3168574389431299,59.08025067033618,133.86416169844938,0.7727029222465724,0.34887936276899695,1.0,0.0,2.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,12.0,2.0,0.0,0.9230769230769231,11.0,2.0,0.0,0.9166666666666666,0.6609749865101134,0.32229809360583433,59.11842795679679,133.84823784655353,0.776351187255355,0.35032258920701337,1.0,0.0,2.0,0.5,8.0,3.0,1.0,0.8,8.0,3.0,1.0,0.8,0.421259388108229,0.33678839937156796,129.67725088586408,172.18143054479387,0.5156229409406758,0.38537470321848305,,,,,12.0,2.0,0.0,0.9230769230769231,11.0,2.0,0.0,0.9166666666666666,0.6485971596444414,0.31834705910327077,59.01993793468511,133.88958064701242,0.7740717704020811,0.3462992305590815,1.0,0.0,2.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,12.0,2.0,0.0,0.9230769230769231,11.0,2.0,0.0,0.9166666666666666,0.6635511309027524,0.32601598878133226,59.02828180033904,133.88604495985098,0.7809098932943301,0.3492928465800884,1.0,0.0,2.0,0.5,8.0,4.0,1.0,0.7619047619047619,8.0,4.0,1.0,0.7619047619047619,0.39347747737440747,0.35094154523284476,148.20269346019535,177.83238657851118,0.47816708171023187,0.39512235671983775,,,,
BraTS-MET-00699-000.nii.gz,1.0,2.0,0.0,0.5,1.0,2.0,0.0,0.5,0.30449978156400176,0.43062772082745615,249.21910564058624,175.0526195657543,0.31603831124737225,0.4469456659955233,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.0,0.0,0.5,1.0,2.0,0.0,0.5,0.309375,0.43752232085917625,249.21910564058624,175.0526195657543,0.31620872777649506,0.44718667136226126,,,,,1.0,2.0,0.0,0.5,1.0,2.0,0.0,0.5,0.3047689101385313,0.4310083261075781,249.4479333559672,174.72900830721568,0.2994239450243557,0.42344940395269987,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9048257372654156,0.0,1.6573169217587198,0.0,0.9431925384586357,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9194373401534527,0.0,1.6573169217587198,0.0,0.9438007499926182,0.0,,,,,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.45611727118962603,0.45611727118962603,187.61766490720026,185.38233509279976,0.4515035123313973,0.4515035123313973,,,,
BraTS-MET-00787-000.nii.gz,5.0,2.0,0.0,0.8333333333333334,5.0,2.0,0.0,0.8333333333333334,0.5081721370054996,0.3543034889783175,107.41909395364874,167.96840978982007,0.6811507936507937,0.43455925833099884,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,5.0,2.0,0.0,0.8333333333333334,5.0,2.0,0.0,0.8333333333333334,0.5081721370054996,0.3543034889783175,107.41909395364874,167.96840978982007,0.6811507936507937,0.43455925833099884,,,,,5.0,4.0,0.0,0.7142857142857143,5.0,4.0,0.0,0.7142857142857143,0.3664467791305838,0.3579234252700689,166.57179098392123,184.6354305869205,0.5123394234378216,0.46262418711488024,,,,,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.6589886304172019,0.204336500088109,1.247213595499958,0.49442719099991594,0.9339682539682539,0.10627095261222895,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.6589886304172019,0.204336500088109,1.247213595499958,0.49442719099991594,0.9339682539682539,0.10627095261222895,,,,,5.0,1.0,0.0,0.9090909090909091,5.0,1.0,0.0,0.9090909090909091,0.49978742032225726,0.29192506916824135,63.4440359239591,138.43892861395588,0.7517362266285182,0.3520619916634955,,,,
BraTS-MET-00791-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8537788385043755,0.0,1.0,0.0,0.9761287811709695,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9324311799054593,0.0,1.4142135623730951,0.0,0.9426184094727579,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9379123192813362,0.0,1.4142135623730951,0.0,0.9163565875462454,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8458712665708353,0.0,1.0,0.0,0.9758703861562456,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9296272194849865,0.0,1.4142135623730951,0.0,0.9450345610982213,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9333206415687021,0.0,1.7320508075688772,0.0,0.9018954903009098,0.0,,,,
BraTS-MET-00796-000.nii.gz,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.840695874036201,0.03571926968667353,1.1380711874576983,0.19526214587563503,0.9600168706084201,0.021141115296417982,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.8613279857703285,0.010121571796211872,1.2761423749153966,0.195262145875635,0.9541087363817526,0.023932525146300048,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.8626209570738985,0.01723080407040055,1.1380711874576983,0.19526214587563503,0.953360191103132,0.03408771834752846,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.8545103749544958,0.03759274624622894,1.1380711874576983,0.19526214587563503,0.9639662838973931,0.019460485651853623,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.8777123374920386,0.015408429672566277,1.1380711874576983,0.19526214587563503,0.9607680577723646,0.020028064737717784,,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.8761675951762741,0.018714932392607197,1.1380711874576983,0.19526214587563503,0.9559277005521136,0.034225580459947245,,,,
BraTS-MET-00799-000.nii.gz,4.0,0.0,2.0,0.8,3.0,0.0,2.0,0.75,0.4922116770574648,0.40995487013331416,150.16568542494923,181.94358169733601,0.5591308308734011,0.4568367933926261,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,0.0,2.0,0.8,3.0,0.0,2.0,0.75,0.5157143254513245,0.43325942006370394,150.0,182.0791036884793,0.5798136645962734,0.4747358524134875,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.8,3.0,0.0,2.0,0.75,0.4941911872136222,0.4125555177607037,150.08284271247462,182.01137415926127,0.5583575797179623,0.45622436931453547,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.8,3.0,0.0,2.0,0.75,0.5116898347617472,0.42086320438576874,149.96568542494924,182.10681809044155,0.5717307423145488,0.46683341284192004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,0.0,2.0,0.8,3.0,0.0,2.0,0.75,0.5357031023570288,0.44326758345408246,149.88284271247463,182.17445885861056,0.5887422360248447,0.48108472019499054,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.7272727272727273,3.0,1.0,2.0,0.6666666666666666,0.4215177658853786,0.42386777296451483,187.31061721752607,185.68988307818344,0.4671286076348273,0.46760804408993356,1.0,0.0,1.0,0.6666666666666666
BraTS-MET-00807-000.nii.gz,15.0,1.0,12.0,0.6976744186046512,12.0,1.0,1.0,0.9230769230769231,0.7392011630467848,0.31660590750614526,54.14433647700847,130.17227964585769,0.8495064417011916,0.3471081251313147,3.0,11.0,1.0,0.3333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,15.0,1.0,12.0,0.6976744186046512,12.0,1.0,1.0,0.9230769230769231,0.7373696810640019,0.3156929891690657,54.17392316003512,130.16024369505814,0.8474614915792655,0.34649128730330886,3.0,11.0,1.0,0.3333333333333333,14.0,1.0,10.0,0.717948717948718,12.0,1.0,1.0,0.9230769230769231,0.6110315517496955,0.32539285619913916,55.007093799398476,129.8249063371224,0.7487937399106498,0.33144076926906785,2.0,9.0,1.0,0.2857142857142857,16.0,2.0,11.0,0.7111111111111111,12.0,2.0,1.0,0.8888888888888888,0.6832201617002205,0.3571748654141783,75.4,148.8,0.7934244819347734,0.3969165728512728,4.0,10.0,2.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,16.0,2.0,11.0,0.7111111111111111,12.0,2.0,1.0,0.8888888888888888,0.6812789590276148,0.3560518326516585,75.42761423749154,148.78622811640474,0.7906411103100371,0.3958311030873072,4.0,10.0,2.0,0.4,15.0,2.0,9.0,0.7317073170731707,12.0,2.0,1.0,0.8888888888888888,0.5724918683459402,0.35176110992731086,76.11328908341375,148.4460379918152,0.7026732278835304,0.3711958550418766,3.0,8.0,2.0,0.375
BraTS-MET-01058-001.nii.gz,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.07336357744653273,0.10375176620909551,253.53452990254368,168.94968804710018,0.12448462244124492,0.1760478413633027,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6866374411430427,0.0,6.860550140873144,0.0,0.4179541482870025,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9494962797129124,0.0,1.0299999713897705,0.0,0.8927301518158001,0.0,,,,,1.0,2.0,3.0,0.2857142857142857,1.0,2.0,1.0,0.4,0.05498235134401303,0.09523222604743352,283.4710725103762,155.06865115917842,0.09269535562214162,0.1605530655632147,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7159393770635268,0.0,5.794838535325238,0.0,0.42911162281875775,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9514199555953209,0.0,1.0299999713897705,0.0,0.8914824500534201,0.0,,,,
BraTS-MET-01060-001.nii.gz,2.0,1.0,1.0,0.6666666666666666,2.0,1.0,0.0,0.8,0.4914633307323785,0.36321165315119325,125.47140452079104,175.02931177638033,0.530807438503861,0.37722926157214903,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,1.0,1.0,0.6666666666666666,2.0,1.0,0.0,0.8,0.5089578045101718,0.3816524544240345,125.61824209172572,174.92532861282038,0.495734358047236,0.3505760551237867,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.5,2.0,3.0,1.0,0.5,0.2558168194814157,0.3733309379780726,249.38586131608238,174.81681510283997,0.23929018127351154,0.3389154501631384,,,,,3.0,1.0,0.0,0.8571428571428571,2.0,1.0,0.0,0.8,0.5965173726848106,0.421806294223904,125.05539713440866,175.3233231727931,0.6015994031650166,0.42565502687773643,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.9165021830416376,0.024194490733945195,1.1000019907951355,0.1000019907951355,0.8654262125365414,0.05519160355541264,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.75,2.0,2.0,1.0,0.5714285714285714,0.39913263691041473,0.42540391212496165,151.11306121741433,181.17827922508263,0.44187990825112367,0.3792697724588054,,,,
BraTS-MET-01096-000.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.9844559585492227,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.9844559585492227,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9388839681133747,0.0,1.0,0.0,0.9553844230528816,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9005681818181818,0.0,1.0,0.0,0.9844559585492227,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9005681818181818,0.0,1.0,0.0,0.9844559585492227,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9431111111111111,0.0,1.0,0.0,0.9532876028934897,0.0,,,,
BraTS-MET-01096-001.nii.gz,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9254341164453525,0.0,1.0,0.0,0.9819277108433735,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9254341164453525,0.0,1.0,0.0,0.9819277108433735,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9628948175406317,0.0,1.0,0.0,0.9990974729241877,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9175257731958762,0.0,1.0,0.0,0.9819277108433735,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9175257731958762,0.0,1.0,0.0,0.9819277108433735,0.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9752863170584689,0.0,1.0,0.0,0.9972724366232832,0.0,,,,
